"entity_id","organization_name","organization_type","city","region","country","authentication_status","public_source_present","outreach_allowed"
"BD_BOOK_EXP_00855","CHICAGO LAW ENFORCEMENT TRAINING DIVISION","MOTORCYCLE_ORGANIZATION",,"IL","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00848","CHICAGO MUNICIPAL COURT","MOTORCYCLE_ORGANIZATION",,"IL","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00853","CHICAGO NARCOTICS / ORGANIZED CRIME UNIT","MOTORCYCLE_ORGANIZATION",,"IL","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00011","Chicago Police Department","MOTORCYCLE_ORGANIZATION",,"IL","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00850","CHICAGO PUBLIC SAFETY DEPARTMENT","MOTORCYCLE_ORGANIZATION",,"IL","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00854","CHICAGO REGIONAL TASK FORCE","MOTORCYCLE_ORGANIZATION",,"IL","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00012","Cook County Sheriff's Office","MOTORCYCLE_ORGANIZATION",,"IL","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00983","INDIANAPOLIS CITY PROSECUTOR OFFICE","MOTORCYCLE_ORGANIZATION",,"IN","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00985","INDIANAPOLIS COMMUNITY COLLEGE POLICE","MOTORCYCLE_ORGANIZATION",,"IN","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00981","INDIANAPOLIS COUNTY SHERIFF OFFICE","MOTORCYCLE_ORGANIZATION",,"IN","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00986","INDIANAPOLIS GANG / VIOLENT CRIME UNIT","MOTORCYCLE_ORGANIZATION",,"IN","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00989","INDIANAPOLIS LAW ENFORCEMENT TRAINING DIVISION","MOTORCYCLE_ORGANIZATION",,"IN","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00058","Indianapolis Metropolitan Police Department","MOTORCYCLE_ORGANIZATION",,"IN","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00982","INDIANAPOLIS MUNICIPAL COURT","MOTORCYCLE_ORGANIZATION",,"IN","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00987","INDIANAPOLIS NARCOTICS / ORGANIZED CRIME UNIT","MOTORCYCLE_ORGANIZATION",,"IN","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00980","INDIANAPOLIS POLICE DEPARTMENT","MOTORCYCLE_ORGANIZATION",,"IN","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00984","INDIANAPOLIS PUBLIC SAFETY DEPARTMENT","MOTORCYCLE_ORGANIZATION",,"IN","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00988","INDIANAPOLIS REGIONAL TASK FORCE","MOTORCYCLE_ORGANIZATION",,"IN","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00059","Marion County Sheriff's Office","MOTORCYCLE_ORGANIZATION",,"IN","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_OP_00007","ABATE of Indiana","MOTORCYCLE_RIGHTS_ORGANIZATION",,"Indiana","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_OP_00012","ABATE of Iowa","MOTORCYCLE_RIGHTS_ORGANIZATION",,"Iowa","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_01099","LOUISVILLE CITY PROSECUTOR OFFICE","MOTORCYCLE_ORGANIZATION",,"KY","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01101","LOUISVILLE COMMUNITY COLLEGE POLICE","MOTORCYCLE_ORGANIZATION",,"KY","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01097","LOUISVILLE COUNTY SHERIFF OFFICE","MOTORCYCLE_ORGANIZATION",,"KY","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01102","LOUISVILLE GANG / VIOLENT CRIME UNIT","MOTORCYCLE_ORGANIZATION",,"KY","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01105","LOUISVILLE LAW ENFORCEMENT TRAINING DIVISION","MOTORCYCLE_ORGANIZATION",,"KY","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01098","LOUISVILLE MUNICIPAL COURT","MOTORCYCLE_ORGANIZATION",,"KY","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01103","LOUISVILLE NARCOTICS / ORGANIZED CRIME UNIT","MOTORCYCLE_ORGANIZATION",,"KY","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01096","LOUISVILLE POLICE DEPARTMENT","MOTORCYCLE_ORGANIZATION",,"KY","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01100","LOUISVILLE PUBLIC SAFETY DEPARTMENT","MOTORCYCLE_ORGANIZATION",,"KY","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01104","LOUISVILLE REGIONAL TASK FORCE","MOTORCYCLE_ORGANIZATION",,"KY","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01304","NEW ORLEANS CITY PROSECUTOR OFFICE","MOTORCYCLE_ORGANIZATION",,"LA","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01306","NEW ORLEANS COMMUNITY COLLEGE POLICE","MOTORCYCLE_ORGANIZATION",,"LA","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01302","NEW ORLEANS COUNTY SHERIFF OFFICE","MOTORCYCLE_ORGANIZATION",,"LA","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01307","NEW ORLEANS GANG / VIOLENT CRIME UNIT","MOTORCYCLE_ORGANIZATION",,"LA","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01310","NEW ORLEANS LAW ENFORCEMENT TRAINING DIVISION","MOTORCYCLE_ORGANIZATION",,"LA","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01303","NEW ORLEANS MUNICIPAL COURT","MOTORCYCLE_ORGANIZATION",,"LA","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01308","NEW ORLEANS NARCOTICS / ORGANIZED CRIME UNIT","MOTORCYCLE_ORGANIZATION",,"LA","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01301","NEW ORLEANS POLICE DEPARTMENT","MOTORCYCLE_ORGANIZATION",,"LA","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01305","NEW ORLEANS PUBLIC SAFETY DEPARTMENT","MOTORCYCLE_ORGANIZATION",,"LA","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01309","NEW ORLEANS REGIONAL TASK FORCE","MOTORCYCLE_ORGANIZATION",,"LA","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01020","BOSTON CITY PROSECUTOR OFFICE","MOTORCYCLE_ORGANIZATION",,"MA","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01022","BOSTON COMMUNITY COLLEGE POLICE","MOTORCYCLE_ORGANIZATION",,"MA","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01018","BOSTON COUNTY SHERIFF OFFICE","MOTORCYCLE_ORGANIZATION",,"MA","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01023","BOSTON GANG / VIOLENT CRIME UNIT","MOTORCYCLE_ORGANIZATION",,"MA","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01026","BOSTON LAW ENFORCEMENT TRAINING DIVISION","MOTORCYCLE_ORGANIZATION",,"MA","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01019","BOSTON MUNICIPAL COURT","MOTORCYCLE_ORGANIZATION",,"MA","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01024","BOSTON NARCOTICS / ORGANIZED CRIME UNIT","MOTORCYCLE_ORGANIZATION",,"MA","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00043","Boston Police Department","MOTORCYCLE_ORGANIZATION",,"MA","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_01021","BOSTON PUBLIC SAFETY DEPARTMENT","MOTORCYCLE_ORGANIZATION",,"MA","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01025","BOSTON REGIONAL TASK FORCE","MOTORCYCLE_ORGANIZATION",,"MA","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00044","Suffolk County Sheriff's Department","MOTORCYCLE_ORGANIZATION",,"MA","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_01109","BALTIMORE CITY PROSECUTOR OFFICE","MOTORCYCLE_ORGANIZATION",,"MD","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01111","BALTIMORE COMMUNITY COLLEGE POLICE","MOTORCYCLE_ORGANIZATION",,"MD","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01107","BALTIMORE COUNTY SHERIFF OFFICE","MOTORCYCLE_ORGANIZATION",,"MD","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01112","BALTIMORE GANG / VIOLENT CRIME UNIT","MOTORCYCLE_ORGANIZATION",,"MD","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01115","BALTIMORE LAW ENFORCEMENT TRAINING DIVISION","MOTORCYCLE_ORGANIZATION",,"MD","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01108","BALTIMORE MUNICIPAL COURT","MOTORCYCLE_ORGANIZATION",,"MD","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01113","BALTIMORE NARCOTICS / ORGANIZED CRIME UNIT","MOTORCYCLE_ORGANIZATION",,"MD","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01106","BALTIMORE POLICE DEPARTMENT","MOTORCYCLE_ORGANIZATION",,"MD","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01110","BALTIMORE PUBLIC SAFETY DEPARTMENT","MOTORCYCLE_ORGANIZATION",,"MD","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01114","BALTIMORE REGIONAL TASK FORCE","MOTORCYCLE_ORGANIZATION",,"MD","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01049","DETROIT CITY PROSECUTOR OFFICE","MOTORCYCLE_ORGANIZATION",,"MI","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01051","DETROIT COMMUNITY COLLEGE POLICE","MOTORCYCLE_ORGANIZATION",,"MI","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01047","DETROIT COUNTY SHERIFF OFFICE","MOTORCYCLE_ORGANIZATION",,"MI","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01052","DETROIT GANG / VIOLENT CRIME UNIT","MOTORCYCLE_ORGANIZATION",,"MI","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01055","DETROIT LAW ENFORCEMENT TRAINING DIVISION","MOTORCYCLE_ORGANIZATION",,"MI","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01048","DETROIT MUNICIPAL COURT","MOTORCYCLE_ORGANIZATION",,"MI","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01053","DETROIT NARCOTICS / ORGANIZED CRIME UNIT","MOTORCYCLE_ORGANIZATION",,"MI","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00050","Detroit Police Department","MOTORCYCLE_ORGANIZATION",,"MI","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_01050","DETROIT PUBLIC SAFETY DEPARTMENT","MOTORCYCLE_ORGANIZATION",,"MI","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01054","DETROIT REGIONAL TASK FORCE","MOTORCYCLE_ORGANIZATION",,"MI","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00051","Wayne County Sheriff's Office","MOTORCYCLE_ORGANIZATION",,"MI","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00049","Hennepin County Sheriff's Office","MOTORCYCLE_ORGANIZATION",,"MN","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_01264","MINNEAPOLIS CITY PROSECUTOR OFFICE","MOTORCYCLE_ORGANIZATION",,"MN","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01266","MINNEAPOLIS COMMUNITY COLLEGE POLICE","MOTORCYCLE_ORGANIZATION",,"MN","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01262","MINNEAPOLIS COUNTY SHERIFF OFFICE","MOTORCYCLE_ORGANIZATION",,"MN","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01267","MINNEAPOLIS GANG / VIOLENT CRIME UNIT","MOTORCYCLE_ORGANIZATION",,"MN","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01270","MINNEAPOLIS LAW ENFORCEMENT TRAINING DIVISION","MOTORCYCLE_ORGANIZATION",,"MN","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01263","MINNEAPOLIS MUNICIPAL COURT","MOTORCYCLE_ORGANIZATION",,"MN","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01268","MINNEAPOLIS NARCOTICS / ORGANIZED CRIME UNIT","MOTORCYCLE_ORGANIZATION",,"MN","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00048","Minneapolis Police Department","MOTORCYCLE_ORGANIZATION",,"MN","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_01265","MINNEAPOLIS PUBLIC SAFETY DEPARTMENT","MOTORCYCLE_ORGANIZATION",,"MN","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01269","MINNEAPOLIS REGIONAL TASK FORCE","MOTORCYCLE_ORGANIZATION",,"MN","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00061","Jackson County Sheriff's Office","MOTORCYCLE_ORGANIZATION",,"MO","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_01176","KANSAS CITY CITY PROSECUTOR OFFICE","MOTORCYCLE_ORGANIZATION",,"MO","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01178","KANSAS CITY COMMUNITY COLLEGE POLICE","MOTORCYCLE_ORGANIZATION",,"MO","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01174","KANSAS CITY COUNTY SHERIFF OFFICE","MOTORCYCLE_ORGANIZATION",,"MO","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01179","KANSAS CITY GANG / VIOLENT CRIME UNIT","MOTORCYCLE_ORGANIZATION",,"MO","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01182","KANSAS CITY LAW ENFORCEMENT TRAINING DIVISION","MOTORCYCLE_ORGANIZATION",,"MO","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01175","KANSAS CITY MUNICIPAL COURT","MOTORCYCLE_ORGANIZATION",,"MO","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01180","KANSAS CITY NARCOTICS / ORGANIZED CRIME UNIT","MOTORCYCLE_ORGANIZATION",,"MO","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00060","Kansas City Police Department","MOTORCYCLE_ORGANIZATION",,"MO","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_01177","KANSAS CITY PUBLIC SAFETY DEPARTMENT","MOTORCYCLE_ORGANIZATION",,"MO","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_01181","KANSAS CITY REGIONAL TASK FORCE","MOTORCYCLE_ORGANIZATION",,"MO","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00559","Albuquerque","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00576","Arlington","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00565","Atlanta","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00538","Austin","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00557","Baltimore","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00587","Beverly Hills BMW Wilshire Showroom ??? Los Angeles, CA","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_OP_00016","Blue Knights International","LAW_ENFORCEMENT_MOTORCYCLE_ORGANIZATION",,"National","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00548","Boston","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00783","Brickell Office Tower ??? Miami, FL","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_OP_00019","Buffalo Soldiers Motorcycle Club","MOTORCYCLE_CLUB",,"National","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00542","Charlotte","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00530","Chicago","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00787","Coconut Grove Private Client ??? Miami, FL","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00734","Collector Garage Network ??? Albuquerque, NM","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00819","Collector Garage Network ??? Arlington, TX","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00764","Collector Garage Network ??? Atlanta, GA","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00629","Collector Garage Network ??? Austin, TX","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00724","Collector Garage Network ??? Baltimore, MD","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00679","Collector Garage Network ??? Boston, MA","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00649","Collector Garage Network ??? Charlotte, NC","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00589","Collector Garage Network ??? Chicago, IL","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00769","Collector Garage Network ??? Colorado Springs, CO","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00644","Collector Garage Network ??? Columbus, OH","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00619","Collector Garage Network ??? Dallas, TX","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00669","Collector Garage Network ??? Denver, CO","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00694","Collector Garage Network ??? Detroit, MI","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00684","Collector Garage Network ??? El Paso, TX","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00639","Collector Garage Network ??? Fort Worth, TX","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00744","Collector Garage Network ??? Fresno, CA","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00594","Collector Garage Network ??? Houston, TX","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00659","Collector Garage Network ??? Indianapolis, IN","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00634","Collector Garage Network ??? Jacksonville, FL","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00759","Collector Garage Network ??? Kansas City, MO","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00709","Collector Garage Network ??? Las Vegas, NV","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00789","Collector Garage Network ??? Long Beach, CA","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00719","Collector Garage Network ??? Louisville, KY","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00714","Collector Garage Network ??? Memphis, TN","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00754","Collector Garage Network ??? Mesa, AZ","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00729","Collector Garage Network ??? Milwaukee, WI","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00804","Collector Garage Network ??? Minneapolis, MN","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00689","Collector Garage Network ??? Nashville, TN","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00824","Collector Garage Network ??? New Orleans, LA","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00579","Collector Garage Network ??? New York, NY","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00799","Collector Garage Network ??? Oakland, CA","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00699","Collector Garage Network ??? Oklahoma City, OK","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00774","Collector Garage Network ??? Omaha, NE","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00604","Collector Garage Network ??? Philadelphia, PA","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00599","Collector Garage Network ??? Phoenix, AZ","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00704","Collector Garage Network ??? Portland, OR","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00779","Collector Garage Network ??? Raleigh, NC","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00749","Collector Garage Network ??? Sacramento, CA","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00609","Collector Garage Network ??? San Antonio, TX","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00614","Collector Garage Network ??? San Diego, CA","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00654","Collector Garage Network ??? San Francisco, CA","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00624","Collector Garage Network ??? San Jose, CA","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00664","Collector Garage Network ??? Seattle, WA","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00814","Collector Garage Network ??? Tampa, FL","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00739","Collector Garage Network ??? Tucson, AZ","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00809","Collector Garage Network ??? Tulsa, OK","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00794","Collector Garage Network ??? Virginia Beach, VA","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00674","Collector Garage Network ??? Washington, DC","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00566","Colorado Springs","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00541","Columbus","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_OP_00009","Combat Veterans Motorcycle Association","VETERANS_MOTORCYCLE_CLUB",,"National","USA","PUBLIC_SOURCE_FOUND","True","False"
"BD_BOOK_EXP_00536","Dallas","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00546","Denver","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00551","Detroit","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00785","Downtown Civic Corridor ??? Miami, FL","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00549","El Paso","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00514","Example Public Motorcycle Organization","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
"BD_BOOK_EXP_00735","Executive Fleet Operator ??? Albuquerque, NM","MOTORCYCLE_ORGANIZATION",,"National","USA","AUTHENTICATION_PENDING","False","False"
